GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID
6844	8	N14	-1.91	748	161	0.170094488905094	1	3	3	100	6844	VAMP2	s13669
6844	7	N14	-0.68	749	748	0.170094488905094	1	3	3	100	6844	VAMP2	s13668
5928	3	K07	-1.94	750	155	0.170422257731785	1	3	3	100	5928	RBBP4	s11838
5928	2	K07	-0.3	751	1059	0.170422257731785	1	3	3	100	5928	RBBP4	s11837
5928	1	K07	0.1	752	1578	0.170422257731785	1	3	3	100	5928	RBBP4	s11839
83903	1	B14	-0.84	753	641	0.170502130041148	1	3	3	100	83903	GSG2	s38320
83903	3	B14	-0.68	754	749	0.170502130041148	1	3	3	100	83903	GSG2	s38322
51460	2	D17	-0.98	755	538	0.171395479201005	1	3	3	100	51460	SFMBT1	s28171
51460	1	D17	-0.42	756	952	0.171395479201005	1	3	3	100	51460	SFMBT1	s28172
51460	3	D17	0.1	757	1579	0.171395479201005	1	3	3	100	51460	SFMBT1	s28173
11284	6	P21	-1.9	758	164	0.171727159904396	1	2	3	67	11284	PNKP	s22286
11284	7	P21	-0.68	759	750	0.171727159904396	1	2	3	67	11284	PNKP	s22287
55627	8	H20	-0.79	760	681	0.172372398784589	1	3	3	100	55627	SMPD4	s31117
55627	6	H20	-0.23	761	1136	0.172372398784589	1	3	3	100	55627	SMPD4	s31115
55627	7	H20	0.1	762	1580	0.172372398784589	1	3	3	100	55627	SMPD4	s31116
51533	4	I05	-1.92	764	159	0.172955338541378	1	3	3	100	51533	PHF7	s28282
51533	4	J05	-0.67	765	755	0.172955338541378	1	3	3	100	51533	PHF7	s28283
7348	8	F03	-1.32	766	351	0.173365428723671	1	3	3	100	7348	UPK1B	s14624
7348	7	F03	-0.67	767	756	0.173365428723671	1	3	3	100	7348	UPK1B	s14623
10036	5	C07	-2.49	769	92	0.174337360346288	1	3	3	100	10036	CHAF1A	s19500
10036	4	C07	-0.25	770	1108	0.174337360346288	1	3	3	100	10036	CHAF1A	s19501
10036	4	D07	0.11	771	1589	0.174337360346288	1	3	3	100	10036	CHAF1A	s19499
8086	7	B22	-0.51	772	877	0.174666298762035	1	3	3	100	8086	AAAS	s15608
8086	6	B22	0.06	773	1547	0.174666298762035	1	3	3	100	8086	AAAS	s15607
8086	8	B22	0.11	774	1590	0.174666298762035	1	3	3	100	8086	AAAS	s15609
51510	8	D13	-0.58	775	813	0.17532541635012	1	3	3	100	51510	CHMP5	s28239
51510	6	D13	-0.35	776	1012	0.17532541635012	1	3	3	100	51510	CHMP5	s28237
51510	7	D13	0.11	777	1591	0.17532541635012	1	3	3	100	51510	CHMP5	s28238
5253	3	I13	-1.53	779	269	0.176245768913539	1	3	3	100	5253	PHF2	s10436
5253	1	I13	-0.66	780	763	0.176245768913539	1	3	3	100	5253	PHF2	s10437
5897	3	K03	-1.33	781	342	0.176648621825242	1	3	3	100	5897	RAG2	s11755
5897	1	K03	-0.35	782	1013	0.176648621825242	1	3	3	100	5897	RAG2	s11756
5897	2	K03	0.11	783	1592	0.176648621825242	1	3	3	100	5897	RAG2	s11757
27125	4	H15	-1.85	784	177	0.176950872156352	1	3	3	100	27125	AFF4	s25861
79142	4	M13	-0.06	785	1329	0.177645383124835	1	3	3	100	79142	PHF23	s35611
79142	4	N13	-0.01	786	1400	0.177645383124835	1	3	3	100	79142	PHF23	s35612
79142	5	M13	0.11	787	1593	0.177645383124835	1	3	3	100	79142	PHF23	s35613
6119	1	N20	-0.46	788	920	0.178645886953568	1	3	3	100	6119	RPA3	s12135
6119	3	N20	-0.14	789	1231	0.178645886953568	1	3	3	100	6119	RPA3	s12133
6119	2	N20	0.11	790	1594	0.178645886953568	1	3	3	100	6119	RPA3	s12134
55929	5	K13	-0.71	791	733	0.178728060519657	1	3	3	100	55929	DMAP1	s31790
55929	4	K13	-0.66	792	764	0.178728060519657	1	3	3	100	55929	DMAP1	s31791
6015	5	F13	-1.83	793	181	0.178799727783874	1	3	3	100	6015	RING1	s12036
8208	5	A07	-1.67	794	229	0.179985725891529	1	3	3	100	8208	CHAF1B	s15706
8208	4	A07	-0.59	795	802	0.179985725891529	1	3	3	100	8208	CHAF1B	s15705
8208	4	B07	0.12	796	1608	0.179985725891529	1	3	3	100	8208	CHAF1B	s15704
80152	6	N15	-0.9	798	603	0.180321729113479	1	3	3	100	80152	CENPT	s36975
80152	8	N15	-0.21	799	1158	0.180321729113479	1	3	3	100	80152	CENPT	s36977
80152	7	N15	0.12	800	1609	0.180321729113479	1	3	3	100	80152	CENPT	s36976
256979	7	D01	-0.55	801	840	0.182346533739484	1	3	3	100	256979	SUN3	s48827
256979	8	D01	-0.23	802	1137	0.182346533739484	1	3	3	100	256979	SUN3	s48828
256979	6	D01	0.12	803	1610	0.182346533739484	1	3	3	100	256979	SUN3	s48826
54880	5	N03	-1.82	804	185	0.182489128541153	1	3	3	100	54880	BCOR	s226797
23210	2	M22	-1.4	805	315	0.182685467817067	1	3	3	100	23210	JMJD6	s23291
23210	1	M22	-0.27	806	1087	0.182685467817067	1	3	3	100	23210	JMJD6	s23289
23210	3	M22	0.12	807	1611	0.182685467817067	1	3	3	100	23210	JMJD6	s23290
1487	4	E04	-1.81	808	188	0.184329677826676	1	3	3	100	1487	CTBP1	s3699
26610	2	B11	-0.64	809	779	0.184386439388748	1	3	3	100	26610	ELP4	s25577
26610	1	B11	-0.14	810	1232	0.184386439388748	1	3	3	100	26610	ELP4	s25576
26610	3	B11	0.13	811	1622	0.184386439388748	1	3	3	100	26610	ELP4	s25575
55080	7	H12	-0.69	812	745	0.184567624915093	1	3	3	100	55080	TAPBPL	s30124
55080	8	H12	-0.63	813	781	0.184567624915093	1	3	3	100	55080	TAPBPL	s229969
25862	5	L13	-1	814	521	0.18541207262925	1	3	3	100	25862	USP49	s24640
25862	4	K14	-0.14	815	1233	0.18541207262925	1	3	3	100	25862	USP49	s24639
25862	5	K14	0.13	816	1623	0.18541207262925	1	3	3	100	25862	USP49	s24638
79663	4	N15	-1.12	818	448	0.185827519596952	1	3	3	100	79663	HSPBAP1	s36040
79663	5	M15	-0.62	819	784	0.185827519596952	1	3	3	100	79663	HSPBAP1	s36041
23047	7	A15	-0.35	820	1014	0.186441502164143	1	3	3	100	23047	PDS5B	s22912
23047	6	A15	0	821	1426	0.186441502164143	1	3	3	100	23047	PDS5B	s22911
23047	8	A15	0.13	822	1624	0.186441502164143	1	3	3	100	23047	PDS5B	s22913
9688	7	A16	-0.67	823	757	0.187819992345158	1	3	3	100	9688	NUP93	s18654
9688	8	A16	-0.47	824	913	0.187819992345158	1	3	3	100	9688	NUP93	s18655
9688	6	A16	0.13	825	1625	0.187819992345158	1	3	3	100	9688	NUP93	s18653
29095	6	H21	-0.91	826	593	0.188778876673289	1	2	3	67	29095	ORMDL2	s26474
29095	8	H21	-0.61	827	788	0.188778876673289	1	2	3	67	29095	ORMDL2	s26476
11107	3	K12	-1.74	829	207	0.190248669864262	1	3	3	100	11107	PRDM5	s223193
11107	1	K12	-0.18	830	1195	0.190248669864262	1	3	3	100	11107	PRDM5	s223192
11107	2	K12	0.14	831	1636	0.190248669864262	1	3	3	100	11107	PRDM5	s21903
444	7	P08	-0.06	832	1330	0.190597323504819	1	3	3	100	444	ASPH	s269
444	6	P08	-0.04	833	1363	0.190597323504819	1	3	3	100	444	ASPH	s268
444	8	P08	0.14	834	1637	0.190597323504819	1	3	3	100	444	ASPH	s270
138474	3	H02	-0.58	836	814	0.190946402851898	1	3	3	100	138474	TAF1L	s44117
138474	1	H02	0.01	837	1463	0.190946402851898	1	3	3	100	138474	TAF1L	s44116
138474	2	H02	0.14	838	1638	0.190946402851898	1	3	3	100	138474	TAF1L	s44115
10318	1	I02	-1.97	839	150	0.19132143211526	1	3	3	100	10318	TNIP1	s20173
10318	3	I02	-0.6	840	795	0.19132143211526	1	3	3	100	10318	TNIP1	s20174
221400	5	D09	-2.06	841	133	0.19259711040533	1	2	3	67	221400	TDRD6	s48033
221400	5	C10	-0.59	842	803	0.19259711040533	1	2	3	67	221400	TDRD6	s48034
57504	3	L07	-1.6	843	247	0.192698194275846	1	3	3	100	57504	MTA3	s59002
57504	1	L07	-0.18	844	1196	0.192698194275846	1	3	3	100	57504	MTA3	s33172
57504	2	L07	0.15	845	1648	0.192698194275846	1	3	3	100	57504	MTA3	s59003
8019	1	A02	-0.29	847	1068	0.193401899881814	1	3	3	100	8019	BRD3	s15546
8019	3	A02	-0.1	848	1278	0.193401899881814	1	3	3	100	8019	BRD3	s15544
8019	2	A02	0.15	849	1649	0.193401899881814	1	3	3	100	8019	BRD3	s15545
57132	7	N17	-1.78	850	197	0.193490996438511	1	1	3	33	57132	CHMP1B	s32752
10943	4	C19	-1.85	851	178	0.195523291836975	1	3	3	100	10943	MSL3	s223169
10943	4	D19	0	852	1427	0.195523291836975	1	3	3	100	10943	MSL3	s21530
10943	5	C19	0.15	853	1650	0.195523291836975	1	3	3	100	10943	MSL3	s21528
196483	1	H14	-1.13	854	442	0.195878358347575	1	3	3	100	196483	FAM86A	s47028
196483	2	H14	-0.43	855	942	0.195878358347575	1	3	3	100	196483	FAM86A	s47029
196483	3	H14	0.15	856	1651	0.195878358347575	1	3	3	100	196483	FAM86A	s225823
6596	2	M01	-1.46	857	297	0.196441579243257	1	3	3	100	6596	HLTF	s13137
6596	3	M01	-0.59	858	804	0.196441579243257	1	3	3	100	6596	HLTF	s13136
51026	7	E09	-1.3	860	359	0.196589780436171	1	3	3	100	51026	GOLT1B	s27271
51026	8	E09	0.03	861	1499	0.196589780436171	1	3	3	100	51026	GOLT1B	s27272
51026	6	E09	0.15	862	1652	0.196589780436171	1	3	3	100	51026	GOLT1B	s27270
55746	8	J21	-0.53	863	853	0.197660140133589	1	3	3	100	55746	NUP133	s31403
55746	6	J21	-0.23	864	1138	0.197660140133589	1	3	3	100	55746	NUP133	s31401
55746	7	J21	0.16	865	1663	0.197660140133589	1	3	3	100	55746	NUP133	s31402
23397	8	H05	-0.14	866	1234	0.198375867338465	1	3	3	100	23397	NCAPH	s23735
23397	7	H05	0	867	1428	0.198375867338465	1	3	3	100	23397	NCAPH	s23734
23397	6	H05	0.16	868	1664	0.198375867338465	1	3	3	100	23397	NCAPH	s23733
1788	1	C15	-0.94	869	567	0.199017199017199	1	1	1	100	1788	DNMT3A	s200426
255043	8	I07	-0.77	870	694	0.199880603268706	1	3	3	100	255043	TMEM86B	s48603
255043	6	I07	-0.58	871	815	0.199880603268706	1	3	3	100	255043	TMEM86B	s48601
2186	1	E13	-1.08	872	476	0.201607693325025	1	3	3	100	2186	BPTF	s5010
2186	3	E13	-0.57	873	825	0.201607693325025	1	3	3	100	2186	BPTF	s5011
11161	8	I19	-1.14	874	435	0.201618025084625	1	3	3	100	11161	C14orf1	s22019
11161	6	I19	0.12	875	1612	0.201618025084625	1	3	3	100	11161	C14orf1	s22017
11161	7	I19	0.16	876	1665	0.201618025084625	1	3	3	100	11161	C14orf1	s22018
151393	6	B18	-1.43	877	305	0.203434393252771	1	3	3	100	151393	FAM82A1	s45563
151393	8	B18	-0.22	878	1150	0.203434393252771	1	3	3	100	151393	FAM82A1	s45565
151393	7	B18	0.16	879	1666	0.203434393252771	1	3	3	100	151393	FAM82A1	s45564
3054	3	E21	-1.74	880	208	0.203488928361947	1	3	3	100	3054	HCFC1	s6478
79184	5	N11	-2.58	881	82	0.205261637845907	1	3	3	100	79184	BRCC3	s35699
79184	4	M12	-0.01	882	1401	0.205261637845907	1	3	3	100	79184	BRCC3	s35700
79184	5	M12	0.17	883	1680	0.205261637845907	1	3	3	100	79184	BRCC3	s35698
10762	8	I11	-1.73	884	211	0.205297809913402	1	3	3	100	10762	NUP50	s21140
51317	3	D15	-0.72	885	725	0.205995588354754	1	3	3	100	51317	PHF21A	s27940
51317	2	D15	-0.02	886	1383	0.205995588354754	1	3	3	100	51317	PHF21A	s27938
51317	1	D15	0.17	887	1681	0.205995588354754	1	3	3	100	51317	PHF21A	s27939
79969	2	P15	-1.75	889	203	0.206731286364194	1	3	3	100	79969	C6orf134	s36739
79969	1	P15	-0.22	890	1151	0.206731286364194	1	3	3	100	79969	C6orf134	s36741
79969	3	P15	0.17	891	1682	0.206731286364194	1	3	3	100	79969	C6orf134	s36740
10951	4	C21	-1.07	892	483	0.206818876714598	1	3	3	100	10951	CBX1	s21550
10951	4	D21	-0.56	893	832	0.206818876714598	1	3	3	100	10951	CBX1	s21549
170394	4	C08	-0.88	894	613	0.207099791330975	1	3	3	100	170394	PWWP2B	s230125
170394	5	D07	-0.08	895	1299	0.207099791330975	1	3	3	100	170394	PWWP2B	s230126
170394	5	C08	0.17	896	1683	0.207099791330975	1	3	3	100	170394	PWWP2B	s230127
10948	7	L03	-0.7	897	740	0.207691725988632	1	2	3	67	10948	STARD3	s21541
10948	8	L03	-0.56	898	833	0.207691725988632	1	2	3	67	10948	STARD3	s21542
57634	4	M03	-0.34	899	1030	0.207838114487337	1	3	3	100	57634	EP400	s33488
57634	4	N03	-0.25	900	1109	0.207838114487337	1	3	3	100	57634	EP400	s33487
57634	5	M03	0.17	901	1684	0.207838114487337	1	3	3	100	57634	EP400	s33489
114822	7	B21	0.01	902	1464	0.208578190339003	1	3	3	100	114822	RHPN1	s41661
114822	6	B21	0.13	903	1626	0.208578190339003	1	3	3	100	114822	RHPN1	s41660
114822	8	B21	0.17	904	1685	0.208578190339003	1	3	3	100	114822	RHPN1	s41662
5110	1	I11	-1.72	905	214	0.208948886174914	1	3	3	100	5110	PCMT1	s10131
5110	3	I11	-0.51	906	878	0.208948886174914	1	3	3	100	5110	PCMT1	s10130
5110	2	I11	0.17	907	1686	0.208948886174914	1	3	3	100	5110	PCMT1	s10132
112869	4	A06	-0.59	908	805	0.209003291416328	1	3	3	100	112869	CCDC101	s41392
112869	5	B05	-0.55	909	841	0.209003291416328	1	3	3	100	112869	CCDC101	s225485
55677	4	K09	-1.71	912	217	0.20980802764703	1	3	3	100	55677	IWS1	s31231
81565	8	I13	-3.15	913	69	0.210756300999875	1	3	3	100	81565	NDEL1	s37643
81565	7	I13	-0.54	914	843	0.210756300999875	1	3	3	100	81565	NDEL1	s37642
84193	3	B22	-0.43	915	943	0.210808954844664	1	3	3	100	84193	SETD3	s38639
84193	2	B22	-0.15	916	1219	0.210808954844664	1	3	3	100	84193	SETD3	s227991
84193	1	B22	0.18	917	1695	0.210808954844664	1	3	3	100	84193	SETD3	s38640
9631	8	O08	-1.22	919	394	0.21119530987547	1	3	3	100	9631	NUP155	s18514
9631	6	O08	-0.54	920	844	0.21119530987547	1	3	3	100	9631	NUP155	s18512
79913	8	K17	-0.32	921	1049	0.21193027698915	1	3	3	100	79913	ACTR5	s36630
79913	7	K17	-0.24	922	1121	0.21193027698915	1	3	3	100	79913	ACTR5	s36629
79913	6	K17	0.18	923	1696	0.21193027698915	1	3	3	100	79913	ACTR5	s36628
7514	6	O01	-1.01	924	512	0.212514143742018	1	3	3	100	7514	XPO1	s14937
7514	8	O01	-0.54	925	845	0.212514143742018	1	3	3	100	7514	XPO1	s14939
84289	3	D02	-0.77	926	695	0.213394867158143	1	3	3	100	84289	ING5	s38828
84289	1	D02	-0.53	927	854	0.213394867158143	1	3	3	100	84289	ING5	s38830
8972	7	H10	-1.7	928	219	0.213403890370183	1	3	3	100	8972	MGAM	s17121
22933	2	M02	-1.71	929	218	0.214276786396611	1	3	3	100	22933	SIRT2	s22706
22933	3	M02	-0.53	930	855	0.214276786396611	1	3	3	100	22933	SIRT2	s22708
1106	3	J16	-0.09	931	1291	0.214939893782052	1	3	3	100	1106	CHD2	s2977
1106	2	J16	0.01	932	1465	0.214939893782052	1	3	3	100	1106	CHD2	s2979
1106	1	J16	0.19	933	1702	0.214939893782052	1	3	3	100	1106	CHD2	s2978
23469	5	G03	-1.52	936	273	0.216075804231876	1	3	3	100	23469	PHF3	s23886
23469	4	G03	-0.14	937	1235	0.216075804231876	1	3	3	100	23469	PHF3	s23888
23469	4	H03	0.19	938	1703	0.216075804231876	1	3	3	100	23469	PHF3	s23887
7468	3	O15	-1.69	939	223	0.216093616634251	1	3	3	100	7468	WHSC1	s200462
55904	1	J13	-1.29	941	363	0.216929677488397	1	2	3	67	55904	KMT2E	s31749
55904	2	J13	-0.53	942	856	0.216929677488397	1	2	3	67	55904	KMT2E	s31750
10013	1	G16	-0.88	943	617	0.217215709673767	1	3	3	100	10013	HDAC6	s19459
10013	3	G16	-0.2	944	1170	0.217215709673767	1	3	3	100	10013	HDAC6	s19461
10013	2	G16	0.2	945	1712	0.217215709673767	1	3	3	100	10013	HDAC6	s19460
7172	7	G20	-1.94	947	156	0.217372860833304	1	2	3	67	7172	TPMT	s14348
7172	8	G20	-0.53	948	857	0.217372860833304	1	2	3	67	7172	TPMT	s14349
675	3	A15	-0.34	949	1031	0.217977869538205	1	3	3	100	675	BRCA2	s224694
675	1	A15	-0.08	950	1300	0.217977869538205	1	3	3	100	675	BRCA2	s2085
675	2	A15	0.2	951	1713	0.217977869538205	1	3	3	100	675	BRCA2	s2083
6299	2	K15	-1.83	953	182	0.219124448884338	1	3	3	100	6299	SALL1	s12466
6299	1	K15	-0.12	954	1255	0.219124448884338	1	3	3	100	6299	SALL1	s12464
6299	3	K15	0.2	955	1714	0.219124448884338	1	3	3	100	6299	SALL1	s12465
55585	7	L17	-0.41	956	961	0.220659466080429	1	3	3	100	55585	UBE2Q1	s31020
55585	8	L17	-0.23	957	1139	0.220659466080429	1	3	3	100	55585	UBE2Q1	s31021
55585	6	L17	0.2	958	1715	0.220659466080429	1	3	3	100	55585	UBE2Q1	s31019
84108	4	O05	-3.19	959	66	0.220928878049472	1	3	3	100	84108	PCGF6	s38517
84108	5	O05	-0.52	960	869	0.220928878049472	1	3	3	100	84108	PCGF6	s38515
4012	7	B19	-0.35	961	1015	0.223362965859503	1	3	3	100	4012	LNPEP	s8246
4012	8	B19	0	962	1429	0.223362965859503	1	3	3	100	4012	LNPEP	s8247
4012	6	B19	0.21	963	1725	0.223362965859503	1	3	3	100	4012	LNPEP	s8245
729857	8	B01	-1.66	964	231	0.224125991941907	1	3	3	100	729857	RGPD2	s60233
93624	3	F12	-1.33	965	343	0.224917691267545	1	3	3	100	93624		s41174
93624	2	F12	-0.07	966	1313	0.224917691267545	1	3	3	100	93624		s41175
93624	1	F12	0.21	967	1726	0.224917691267545	1	3	3	100	93624		s41176
9031	1	C20	-0.79	968	682	0.225399979613463	1	3	3	100	9031	BAZ1B	s17210
9031	2	C20	-0.51	969	879	0.225399979613463	1	3	3	100	9031	BAZ1B	s17208
11262	1	K22	-0.8	970	673	0.226297635707748	1	2	3	67	11262	SP140	s22239
11262	2	K22	-0.51	971	880	0.226297635707748	1	2	3	67	11262	SP140	s22238
140732	6	N22	-1.14	972	436	0.226479614466378	1	3	3	100	140732	SUN5	s44377
140732	8	N22	0	973	1430	0.226479614466378	1	3	3	100	140732	SUN5	s44379
140732	7	N22	0.22	974	1735	0.226479614466378	1	3	3	100	140732	SUN5	s44378
84939	4	P21	-1.29	975	364	0.228096350431659	1	2	3	67	84939	MUM1	s39711
84939	5	O21	-0.51	976	881	0.228096350431659	1	2	3	67	84939	MUM1	s39709
122402	5	B11	-1.64	977	235	0.228564620072239	1	2	3	67	122402	TDRD9	s42533
199953	7	L19	-1.63	978	238	0.229450309371812	1	2	3	67	199953	TMEM201	s47158
51412	4	I03	-0.52	979	870	0.229899574164235	1	2	3	67	51412	ACTL6B	s28106
51412	5	I03	-0.5	980	890	0.229899574164235	1	2	3	67	51412	ACTL6B	s28107
9575	1	E12	-0.43	981	944	0.231208737038351	1	3	3	100	9575	CLOCK	s18394
9575	2	E12	0.1	982	1581	0.231208737038351	1	3	3	100	9575	CLOCK	s18393
9575	3	E12	0.23	983	1747	0.231208737038351	1	3	3	100	9575	CLOCK	s18392
90826	2	F02	-1.1	984	463	0.231254931000968	1	2	3	67	90826	PRMT10	s40502
90826	1	F02	-0.5	985	891	0.231254931000968	1	2	3	67	90826	PRMT10	s40501
51773	4	J11	-0.06	987	1331	0.232003268260387	1	3	3	100	51773	RSF1	s28649
51773	5	I11	0.02	988	1486	0.232003268260387	1	3	3	100	51773	RSF1	s28650
51773	4	I11	0.23	989	1748	0.232003268260387	1	3	3	100	51773	RSF1	s28648
2590	8	B11	-0.6	990	796	0.233198474771509	1	3	3	100	2590	GALNT2	s5556
2590	7	B11	-0.02	991	1384	0.233198474771509	1	3	3	100	2590	GALNT2	s5555
2590	6	B11	0.23	992	1749	0.233198474771509	1	3	3	100	2590	GALNT2	s5554
23592	6	K03	-0.81	993	668	0.233597787228309	1	3	3	100	23592	LEMD3	s24158
23592	7	K03	-0.46	994	921	0.233597787228309	1	3	3	100	23592	LEMD3	s24159
23592	8	K03	0.23	995	1750	0.233597787228309	1	3	3	100	23592	LEMD3	s24160
29082	6	B03	-1.61	996	244	0.234750212701575	1	3	3	100	29082	CHMP4A	s26441
9025	4	I16	-0.49	997	894	0.235199595413925	1	3	3	100	9025	RNF8	s17202
9025	5	I16	-0.03	998	1368	0.235199595413925	1	3	3	100	9025	RNF8	s17200
9025	5	J15	0.24	999	1757	0.235199595413925	1	3	3	100	9025	RNF8	s17201
9972	7	N12	-0.07	1000	1314	0.23560118834861	1	3	3	100	9972	NUP153	s19375
9972	6	N12	-0.05	1001	1347	0.23560118834861	1	3	3	100	9972	NUP153	s19374
9972	8	N12	0.24	1002	1758	0.23560118834861	1	3	3	100	9972	NUP153	s19376
23244	8	A17	-0.97	1003	546	0.236405745102066	1	3	3	100	23244	PDS5A	s229654
23244	6	A17	-0.34	1004	1032	0.236405745102066	1	3	3	100	23244	PDS5A	s229652
23244	7	A17	0.24	1005	1759	0.236405745102066	1	3	3	100	23244	PDS5A	s229653
157753	7	B16	-1.51	1006	276	0.236701253997699	1	3	3	100	157753	TMEM74	s45993
157753	6	B16	-0.49	1007	895	0.236701253997699	1	3	3	100	157753	TMEM74	s45992
84261	4	O07	-0.89	1008	610	0.237156894258249	1	2	3	67	84261	FBXW9	s38752
84261	4	P07	-0.48	1009	902	0.237156894258249	1	2	3	67	84261	FBXW9	s38751
196541	3	H16	-3.06	1010	72	0.23761280594242	1	3	3	100	196541	METTL21C	s47047
196541	1	H16	-0.48	1011	903	0.23761280594242	1	3	3	100	196541	METTL21C	s47045
29117	3	D01	-1.4	1012	316	0.238525441503739	1	2	3	67	29117	BRD7	s226251
29117	1	D01	-0.48	1013	904	0.238525441503739	1	2	3	67	29117	BRD7	s26525
1911	5	E08	-0.17	1014	1205	0.238830401136081	1	3	3	100	1911	PHC1	s4472
1911	5	F07	-0.03	1015	1369	0.238830401136081	1	3	3	100	1911	PHC1	s4473
1911	4	E08	0.24	1016	1760	0.238830401136081	1	3	3	100	1911	PHC1	s4471
151636	5	P01	-1.59	1017	250	0.239148189625333	1	1	3	33	151636	DTX3L	s45595
171023	3	H12	-0.62	1018	785	0.239439156525889	1	3	3	100	171023	ASXL1	s46894
171023	2	H12	-0.48	1019	905	0.239439156525889	1	3	3	100	171023	ASXL1	s46893
953	8	C20	-0.97	1020	547	0.240863566648544	1	3	3	100	953	ENTPD1	s2662
953	6	C20	0.01	1021	1466	0.240863566648544	1	3	3	100	953	ENTPD1	s2660
953	7	C20	0.25	1022	1773	0.240863566648544	1	3	3	100	953	ENTPD1	s2661
6795	1	M13	-1.12	1023	449	0.241269808329605	1	2	3	67	6795	AURKC	s13582
6795	2	M13	-0.47	1024	914	0.241269808329605	1	2	3	67	6795	AURKC	s13583
1312	6	O14	-0.51	1025	882	0.241728139450165	1	3	3	100	1312	COMT	s39
1312	7	O14	-0.47	1026	915	0.241728139450165	1	3	3	100	1312	COMT	s40
128817	5	A18	-1.51	1027	277	0.24290823844464	1	3	3	100	128817	CSTL1	s43346
128817	5	B17	-0.41	1028	962	0.24290823844464	1	3	3	100	128817	CSTL1	s43344
128817	4	A18	0.25	1029	1774	0.24290823844464	1	3	3	100	128817	CSTL1	s43345
84236	7	H16	-1.06	1030	488	0.243564121026796	1	3	3	100	84236	RHBDD1	s38698
84236	8	H16	-0.47	1031	916	0.243564121026796	1	3	3	100	84236	RHBDD1	s38699
6304	1	K17	-1.51	1032	278	0.244140578044688	1	3	3	100	6304	SATB1	s12479
6304	2	K17	-0.03	1033	1370	0.244140578044688	1	3	3	100	6304	SATB1	s12480
6304	3	K17	0.26	1034	1782	0.244140578044688	1	3	3	100	6304	SATB1	s12481
7108	8	L06	0.13	1035	1627	0.245377078607801	1	3	3	100	7108	TM7SF2	s14222
7108	7	L06	0.17	1036	1687	0.245377078607801	1	3	3	100	7108	TM7SF2	s14221
7108	6	L06	0.26	1037	1783	0.245377078607801	1	3	3	100	7108	TM7SF2	s14223
283238	7	N16	0.08	1038	1562	0.24579017133273	1	3	3	100	283238	SLC22A24	s49163
283238	8	N16	0.22	1039	1736	0.24579017133273	1	3	3	100	283238	SLC22A24	s49164
283238	6	N16	0.26	1040	1784	0.24579017133273	1	3	3	100	283238	SLC22A24	s49162
91646	5	A02	-1.57	1041	256	0.246149849966996	1	3	3	100	91646	TDRD12	s229938
8648	3	C04	-0.54	1042	846	0.247248730183162	1	3	3	100	8648	NCOA1	s16461
8648	2	C04	-0.46	1043	922	0.247248730183162	1	3	3	100	8648	NCOA1	s16459
79152	6	M17	-0.61	1044	789	0.247447178511516	1	3	3	100	79152	FA2H	s35631
79152	7	M17	0.05	1045	1533	0.247447178511516	1	3	3	100	79152	FA2H	s35632
79152	8	M17	0.26	1046	1785	0.247447178511516	1	3	3	100	79152	FA2H	s35633
56950	1	J17	-1.35	1047	337	0.247710481760813	1	3	3	100	56950	SMYD2	s32470
56950	2	J17	-0.46	1048	923	0.247710481760813	1	3	3	100	56950	SMYD2	s32468
11143	3	K16	-0.56	1049	834	0.247862590674658	1	3	3	100	11143	MYST2	s255
11143	2	K16	0.17	1050	1688	0.247862590674658	1	3	3	100	11143	MYST2	s254
11143	1	K16	0.26	1051	1786	0.247862590674658	1	3	3	100	11143	MYST2	s253
11000	6	F07	-1.56	1052	258	0.247893527512967	1	2	3	67	11000	SLC27A3	s21657
387893	3	J08	-1.24	1054	386	0.249097291270602	1	2	3	67	387893	SETD8	s51989
387893	1	J08	-0.46	1055	924	0.249097291270602	1	2	3	67	387893	SETD8	s51988
30	6	H03	-0.61	1056	790	0.249111616204121	1	3	3	100	30	ACAA1	s879
30	8	H03	0.08	1057	1563	0.249111616204121	1	3	3	100	30	ACAA1	s881
30	7	H03	0.27	1058	1793	0.249111616204121	1	3	3	100	30	ACAA1	s880
51742	4	J09	-2.49	1059	93	0.250023121396448	1	2	3	67	51742	ARID4B	s28603
51742	5	I09	-0.45	1060	929	0.250023121396448	1	2	3	67	51742	ARID4B	s28602
2073	3	J22	-1.55	1061	264	0.250503999118744	1	1	3	33	2073	ERCC5	s4803
57462	8	J04	-0.68	1062	751	0.250949979036019	1	3	3	100	57462	KIAA1161	s33072
57462	6	J04	-0.45	1063	930	0.250949979036019	1	3	3	100	57462	KIAA1161	s33070
84102	7	N13	-0.35	1066	1016	0.254149678595577	1	3	3	100	84102	SLC41A2	s38501
84102	6	N13	-0.3	1067	1060	0.254149678595577	1	3	3	100	84102	SLC41A2	s38500
84102	8	N13	0.27	1068	1794	0.254149678595577	1	3	3	100	84102	SLC41A2	s38502
23439	6	J18	-0.92	1069	587	0.254572556596568	1	3	3	100	23439	ATP1B4	s23838
23439	7	J18	-0.19	1070	1184	0.254572556596568	1	3	3	100	23439	ATP1B4	s23839
23439	8	J18	0.27	1071	1795	0.254572556596568	1	3	3	100	23439	ATP1B4	s23840
154150	5	C02	-1.1	1072	464	0.254995903420176	1	3	3	100	154150	HDGFL1	s225760
