Plate	Well	GeneID	GeneSymbol	siRNAID
6	B15	10282	BET1	s20092
6	B16	157753	TMEM74	s45992
6	B17	84912	SLC35B4	s39640
6	B18	151393	FAM82A1	s45563
6	B19	4012	LNPEP	s8245
6	B02	10982	MAPRE2	s21621
6	B20	55706	TMEM48	s31302
6	B21	114822	RHPN1	s41660
6	B22	8086	AAAS	s15607
6	B03	29082	CHMP4A	s26441
6	B04	7175	TPR	s14353
6	B05	11160	ERLIN2	s22014
6	B06	27238	GPKOW	s26012
6	B07	10159	ATP6AP2	s19790
6	B08	64598	MOSPD3	s34792
6	B09	8243	SMC1A	s15751
6	C01	92421	CHMP4C	s40953
6	C10	6612	SUMO3	s13176
6	C11	84823	LMNB2	s39476
6	C12	60	ACTB	s230680
6	C13	57337	SENP7	s32959
6	C14	88	ACTN2	s968
6	C15	255330	C3orf46	s48651
6	C16	86	ACTL6A	s962
6	C17	23310	NCAPD3	s23530
6	C18	26984	SEC22A	s25658
6	C19	92822	ZNF276	s41031
6	C02	116173	CMTM5	s41955
6	C20	953	ENTPD1	s2660
6	C21	8794	TNFRSF10C	s16753
6	C22	79415	C17orf62	s35785
6	C03	91181	NUP210L	s40594
6	C04	79053	ALG8	s35486
6	C05	57122	NUP107	s32727
6	C06	23137	SMC5	s23115
6	C07	128866	CHMP4B	s43361
6	C08	143884	CWF19L2	s44580
6	C09	10447	FAM3C	s20439
6	D01	256979	SUN3	s48826
6	D10	3703	STT3A	s7616
6	D11	23165	NUP205	s23175
6	D12	151648	SGOL1	s45599
6	D13	51510	CHMP5	s28237
6	D14	29843	SENP1	s26614
6	D15	201254	STRA13	s47345
6	D16	64431	ACTR6	s34755
6	D17	205564	SENP5	s47562
6	D18	699	BUB1	s2130
6	D19	10269	ZMPSTE24	s20065
6	D02	64151	NCAPG	s34513
6	D20	8480	RAE1	s16105
6	D21	57552	AADACL1	s33292
6	D22	253635	CCDC75	s48429
6	D03	11343	MGLL	s22379
6	D04	100101267	POM121C	s230423
6	D05	79902	NUP85	s36610
6	D06	29774		s26574
6	D07	56262	LRRC8A	s32107
6	D08	991	CDC20	s2747
6	D09	11332	ACOT7	s22346
6	E01	23673	STX12	s24307
6	E10	129401	NUP35	s43400
6	E11	10490	VTI1B	s20556
6	E12	59343	SENP2	s34007
6	E13	9341	VAMP3	s17856
6	E14	23335	WDR7	s23590
6	E15	51009	DERL2	s27226
6	E16	54892	NCAPG2	s29692
6	E17	10384	BTN3A3	s20304
6	E18	254359	ZDHHC24	s48533
6	E19	9748	SLK	s18812
6	E02	642636		s55074
6	E20	55266	TMEM19	s30587
6	E21	90407	TMEM41A	s40367
6	E22	5630	PRPH	s11230
6	E03	23511	NUP188	s23964
6	E04	55848	C9orf46	s31652
6	E05	25777	SUN2	s24465
6	E06	10228	STX6	s19958
6	E07	3912	LAMB1	s8068
6	E08	9818	NUPL1	s18984
6	E09	51026	GOLT1B	s27270
6	F01	84522	JAGN1	s39100
6	F10	7329	UBE2I	s14589
6	F11	3836	KPNA1	s7914
6	F12	25909	AHCTF1	s24727
6	F13	5355	PLP2	s10678
6	F14	26998	FETUB	s25679
6	F15	8834	TMEM11	s16855
6	F16	26168	SENP3	s25208
6	F17	11097	NUPL2	s21877
6	F18	7466	WFS1	s14856
6	F19	22908	SACM1L	s22646
6	F02	81671	TMEM49	s37754
6	F20	84233	TMEM126A	s38694
6	F21	2733	GLE1	s5808
6	F22	23306	TMEM194A	s23518
6	F03	7348	UPK1B	s14622
6	F04	23399	DULLARD	s23739
6	F05	10567	RABAC1	s195043
6	F06	26054	SENP6	s25023
6	F07	11000	SLC27A3	s21657
6	F08	51343	FZR1	s27991
6	F09	79139	DERL1	s35605
6	G01	79073	TMEM109	s35522
6	G10	83590	TMUB1	s38013
6	G11	3840	KPNA4	s7926
6	G12	85365	ALG2	s39928
6	G13	10313	RTN3	s20161
6	G14	5119	CHMP1A	s10142
6	G15	57142	RTN4	s32766
6	G16	64755	C16orf58	s34866
6	G17	54830	NUP62CL	s29537
6	G18	55850	USE1	s31658
6	G19	5002	SLC22A18	s9904
6	G02	57136	APMAP	s32757
6	G20	7172	TPMT	s14347
6	G21	4000	LMNA	s8221
6	G22	90701	SEC11C	s40479
6	G03	57062	DDX24	s32631
6	G04	3055	HCK	s6479
6	G05	79643	CHMP6	s35989
6	G06	9129	PRPF3	s17434
6	G07	84928	TMEM209	s39679
6	G08	8379	MAD1L1	s15904
6	G09	6999	TDO2	s13955
6	H01	55340	GIMAP5	s30774
6	H10	8972	MGAM	s17120
6	H11	2010	EMD	s4645
6	H12	55080	TAPBPL	s30123
6	H13	91782	CHMP7	s40780
6	H14	340061	TMEM173	s50644
6	H15	51426	POLK	s28114
6	H16	84236	RHBDD1	s38697
6	H17	55898	UNC45A	s31736
6	H18	83862	TMEM120A	s38241
6	H19	54491	FAM105A	s29067
6	H02	4600	MX2	s9102
6	H20	55627	SMPD4	s31115
6	H21	29095	ORMDL2	s26474
6	H22	84814	PPAPDC3	s39461
6	H03	30	ACAA1	s879
6	H04	25840	METTL7A	s24596
6	H05	23397	NCAPH	s23733
6	H06	64091	POPDC2	s34415
6	H07	10890	RAB10	s21390
6	H08	51669	TMEM66	s28509
6	H09	57338	JPH3	s32962
6	I01	1962	EHHADH	s4549
6	I10	147007	TMEM199	s44948
6	I11	10762	NUP50	s21138
6	I12	26578	OSTF1	s25551
6	I13	81565	NDEL1	s37641
6	I14	6396	SEC13	s12662
6	I15	10735	STAG2	s21089
6	I16	9570	GOSR2	s18383
6	I17	4644	MYO5A	s9205
6	I18	706	TSPO	s2136
6	I19	11161	C14orf1	s22017
6	I02	5573	PRKAR1A	s286
6	I20	1059	CENPB	s2909
6	I21	163183	SYNE4	s46435
6	I22	201562	PTPLB	s572
6	I03	3838	KPNA2	s7920
6	I04	5685	PSMA4	s230029
6	I05	170575	GIMAP1	s46828
6	I06	8417	STX7	s15978
6	I07	255043	TMEM86B	s48601
6	I08	7341	SUMO1	s14607
6	I09	64327	LMBR1	s34635
6	J01	25978	CHMP2B	s24862
6	J10	54947	LPCAT2	s29823
6	J11	94026	POM121L2	s458608
6	J12	51337	THEM6	s27976
6	J13	348801	LNP1	s51363
6	J14	5903	RANBP2	s11773
6	J15	93973	ACTR8	s41201
6	J16	10098	TSPAN5	s19646
6	J17	6515	SLC2A3	s12931
6	J18	23439	ATP1B4	s23838
6	J19	7726	TRIM26	s15228
6	J02	56926	NCLN	s32411
6	J20	26007	DAK	s24919
6	J21	55746	NUP133	s31401
6	J22	27349	MCAT	s26213
6	J03	27314	RAB30	s26136
6	J04	57462	KIAA1161	s33070
6	J05	23224	SYNE2	s23328
6	J06	23063	WAPAL	s22947
6	J07	5879	RAC1	s11711
6	J08	65991	FUNDC2	s35318
6	J09	89	ACTN3	s971
6	K01	4927	NUP88	s9779
6	K10	56895	AGPAT4	s32331
6	K11	23225	NUP210	s23331
6	K12	10734	STAG3	s21086
6	K13	10668	CGRRF1	s20978
6	K14	4085	MAD2L1	s8391
6	K15	54475	NLE1	s29043
6	K16	154807	VKORC1L1	s45890
6	K17	79913	ACTR5	s36628
6	K18	10054	UBA2	s19548
6	K19	701	BUB1B	s259
6	K02	1468	SLC25A10	s3660
6	K20	60343	FAM3A	s34046
6	K21	79001	VKORC1	s35398
6	K22	23633	KPNA6	s24241
6	K03	23592	LEMD3	s24158
6	K04	79188	TMEM43	s35704
6	K05	57085	AGTRAP	s32640
6	K06	3799	KIF5B	s731
6	K07	3895	KTN1	s8033
6	K08	400966	RGPD1	s53432
6	K09	10857	PGRMC1	s21310
6	L01	6890	TAP1	s13778
6	L10	163590	TOR1AIP2	s46465
6	L11	285877		s50050
6	L12	23204	ARL6IP1	s23274
6	L13	3684	ITGAM	s7565
6	L14	161176	SYNE3	s46245
6	L15	114882	OSBPL8	s41690
6	L16	23353	UNC84A	s23629
6	L17	55585	UBE2Q1	s31019
6	L18	6548	SLC9A1	s13021
6	L19	199953	TMEM201	s47157
6	L02	9883	POM121	s19143
6	L20	401265	KLHL31	s53544
6	L21	9126	SMC3	s17425
6	L22	79041	TMEM38A	s35471
6	L03	10948	STARD3	s21540
6	L04	54867	TMEM214	s29626
6	L05	93380	MMGT1	s41129
6	L06	7108	TM7SF2	s14223
6	L07	26502	NARF	s25458
6	L08	6856	SYPL1	s13691
6	L09	8021	NUP214	s15547
6	M01	10867	TSPAN9	s21333
6	M10	9554	SEC22B	s18347
6	M11	4928	NUP98	s9782
6	M12	55676	SLC30A6	s31227
6	M13	81929	SEH1L	s37878
6	M14	27127	SMC1B	s25864
6	M15	4174	MCM5	s8595
6	M16	84975	MFSD5	s39788
6	M17	79152	FA2H	s35631
6	M18	5111	PCNA	s10133
6	M19	6613	SUMO2	s13179
6	M02	27230	SERP1	s25992
6	M20	26993	AKAP8L	s25667
6	M21	387103	C6orf173	s51836
6	M22	26092	TOR1AIP1	s25079
6	M03	23339	VPS39	s23599
6	M04	92840	REEP6	s41034
6	M05	6811	STX5	s13598
6	M06	51225	ABI3	s27709
6	M07	9317	PTER	s17799
6	M08	80301	PLEKHO2	s37165
6	M09	10237	SLC35B1	s19982
6	N01	10970	CKAP4	s21594
6	N10	203547		s47526
6	N11	3687	ITGAX	s7571
6	N12	9972	NUP153	s19374
6	N13	84102	SLC41A2	s38500
6	N14	6844	VAMP2	s13667
6	N15	80152	CENPT	s36975
6	N16	283238	SLC22A24	s49162
6	N17	57132	CHMP1B	s32751
6	N18	9926	LPGAT1	s19257
6	N19	309	ANXA6	s1395
6	N02	25972	UNC50	s24844
6	N20	10162	LPCAT3	s19799
6	N21	6801	STRN	s13586
6	N22	140732	SUN5	s44377
6	N03	221496	LEMD2	s48070
6	N04	2222	FDFT1	s138
6	N05	10569	SLU7	s20740
6	N06	23516	SLC39A14	s23979
6	N07	348995	NUP43	s51375
6	N08	57222	ERGIC1	s32914
6	N09	3229	HOXC13	s6839
6	O01	7514	XPO1	s14937
6	O10	55151	TMEM38B	s30292
6	O11	3839	KPNA3	s7923
6	O12	22845	DOLK	s22484
6	O13	23780	APOL2	s24394
6	O14	1312	COMT	s39
6	O15	11270	NRM	s22250
6	O16	10195	ALG3	s19865
6	O17	79023	NUP37	s35439
6	O18	10376	TUBA1B	s20287
6	O19	2542	SLC37A4	s5449
6	O02	7272	TTK	s120
6	O20	9524	TECR	s18269
6	O21	8760	CDS2	s16690
6	O22	4236	MFAP1	s8706
6	O03	3937	LCP2	s8118
6	O04	51652	VPS24	s28473
6	O05	5885	RAD21	s11725
6	O06	23279	NUP160	s23464
6	O07	10274	STAG1	s20074
6	O08	9631	NUP155	s18512
6	O09	8878	SQSTM1	s16960
6	P01	27243	CHMP2A	s26027
6	P10	160418	TMTC3	s46197
6	P11	53371	NUP54	s28724
6	P13	931	MS4A1	s2606
6	P15	144404	TMEM120B	s44648
6	P17	10051	SMC4	s19538
6	P19	147991	DPY19L3	s45101
6	P02	51097	SCCPDH	s27419
6	P21	11284	PNKP	s22286
6	P03	27348	TOR1B	s26210
6	P04	5905	RANGAP1	s11776
6	P05	29058	TMEM230	s26402
6	P06	54968	TMEM70	s29878
6	P07	90523	C6orf142	s40411
6	P08	444	ASPH	s268
6	P09	5337	PLD1	s10637
7	A01	140836	BANF2	s195743
7	A10	23345	SYNE1	s23609
7	A11	29781	NCAPH2	s26585
7	A12	51522	TMEM14C	s28256
7	A13	10592	SMC2	s20794
7	A14	5902	RANBP1	s11771
7	A15	23047	PDS5B	s22912
7	A16	9688	NUP93	s18654
7	A17	23244	PDS5A	s229653
7	A18	375056	MIA3	s51658
7	A19	9918	NCAPD2	s19234
7	A02	23636	NUP62	s24248
7	A20	9499	MYOT	s230572
7	A21	2705	GJB1	s5773
7	A22	6843	VAMP1	s13665
7	A03	7112	TMPO	s14234
7	A04	80342	TRAF3IP3	s37259
7	A05	8815	BANF1	s16808
7	A06	84790	TUBA1C	s39432
7	A07	113130	CDCA5	s41425
7	A08	7586	ZKSCAN1	s15082
7	A09	79677	SMC6	s36080
7	B01	729857	RGPD2	s60232
7	B10	9482	STX8	s18183
7	B11	2590	GALNT2	s5555
7	B12	6810	STX4	s13596
7	B13	4001	LMNB1	s8225
7	B14	84065	TMEM222	s38436
7	B15	10282	BET1	s20093
7	B16	157753	TMEM74	s45993
7	B17	84912	SLC35B4	s39641
7	B18	151393	FAM82A1	s45564
7	B19	4012	LNPEP	s8246
7	B02	10982	MAPRE2	s21622
7	B20	55706	TMEM48	s31303
7	B21	114822	RHPN1	s41661
7	B22	8086	AAAS	s15608
7	B03	29082	CHMP4A	s26442
7	B04	7175	TPR	s14354
7	B05	11160	ERLIN2	s22015
7	B06	27238	GPKOW	s26013
7	B07	10159	ATP6AP2	s19791
7	B08	64598	MOSPD3	s34793
7	B09	8243	SMC1A	s15752
7	C01	92421	CHMP4C	s40954
7	C10	6612	SUMO3	s13177
7	C11	84823	LMNB2	s39477
7	C12	60	ACTB	s230681
7	C13	57337	SENP7	s32960
7	C14	88	ACTN2	s969
7	C15	255330	C3orf46	s48652
7	C16	86	ACTL6A	s963
7	C17	23310	NCAPD3	s23531
7	C18	26984	SEC22A	s25659
7	C19	92822	ZNF276	s41032
7	C02	116173	CMTM5	s41956
7	C20	953	ENTPD1	s2661
7	C21	8794	TNFRSF10C	s16754
7	C22	79415	C17orf62	s35786
7	C03	91181	NUP210L	s40595
7	C04	79053	ALG8	s35487
7	C05	57122	NUP107	s32728
7	C06	23137	SMC5	s23116
7	C07	128866	CHMP4B	s43362
7	C08	143884	CWF19L2	s44581
7	C09	10447	FAM3C	s20440
7	D01	256979	SUN3	s48827
7	D10	3703	STT3A	s7617
7	D11	23165	NUP205	s23176
7	D12	151648	SGOL1	s45600
7	D13	51510	CHMP5	s28238
7	D14	29843	SENP1	s26615
7	D15	201254	STRA13	s47346
7	D16	64431	ACTR6	s34756
7	D17	205564	SENP5	s47563
7	D18	699	BUB1	s2131
7	D19	10269	ZMPSTE24	s20066
7	D02	64151	NCAPG	s34514
7	D20	8480	RAE1	s16106
7	D21	57552	AADACL1	s33293
7	D22	253635	CCDC75	s48430
7	D03	11343	MGLL	s22380
7	D04	100101267	POM121C	s230424
7	D05	79902	NUP85	s36611
7	D06	29774		s195171
7	D07	56262	LRRC8A	s32108
7	D08	991	CDC20	s2748
7	D09	11332	ACOT7	s22347
7	E01	23673	STX12	s24308
7	E10	129401	NUP35	s43401
7	E11	10490	VTI1B	s20557
7	E12	59343	SENP2	s34008
7	E13	9341	VAMP3	s17857
7	E14	23335	WDR7	s23591
7	E15	51009	DERL2	s27227
7	E16	54892	NCAPG2	s29693
7	E17	10384	BTN3A3	s20305
7	E18	254359	ZDHHC24	s48534
7	E19	9748	SLK	s18813
7	E02	642636		s55075
7	E20	55266	TMEM19	s30588
7	E21	90407	TMEM41A	s40368
7	E22	5630	PRPH	s11231
7	E03	23511	NUP188	s23965
7	E04	55848	C9orf46	s31653
7	E05	25777	SUN2	s24466
7	E06	10228	STX6	s19959
7	E07	3912	LAMB1	s8069
7	E08	9818	NUPL1	s18985
7	E09	51026	GOLT1B	s27271
7	F01	84522	JAGN1	s39101
7	F10	7329	UBE2I	s14590
7	F11	3836	KPNA1	s7915
7	F12	25909	AHCTF1	s24728
7	F13	5355	PLP2	s10679
7	F14	26998	FETUB	s25680
7	F15	8834	TMEM11	s16856
7	F16	26168	SENP3	s25209
7	F17	11097	NUPL2	s21878
7	F18	7466	WFS1	s14857
7	F19	22908	SACM1L	s22647
7	F02	81671	TMEM49	s37755
7	F20	84233	TMEM126A	s38695
7	F21	2733	GLE1	s5809
7	F22	23306	TMEM194A	s23519
7	F03	7348	UPK1B	s14623
7	F04	23399	DULLARD	s23740
7	F05	10567	RABAC1	s195044
7	F06	26054	SENP6	s25024
7	F07	11000	SLC27A3	s21658
7	F08	51343	FZR1	s27992
7	F09	79139	DERL1	s35606
7	G01	79073	TMEM109	s35523
7	G10	83590	TMUB1	s38014
7	G11	3840	KPNA4	s7927
7	G12	85365	ALG2	s39929
7	G13	10313	RTN3	s20162
7	G14	5119	CHMP1A	s10143
7	G15	57142	RTN4	s32767
7	G16	64755	C16orf58	s34867
7	G17	54830	NUP62CL	s29538
7	G18	55850	USE1	s31659
7	G19	5002	SLC22A18	s9905
7	G02	57136	APMAP	s32758
7	G20	7172	TPMT	s14348
7	G21	4000	LMNA	s8222
7	G22	90701	SEC11C	s40480
7	G03	57062	DDX24	s32632
7	G04	3055	HCK	s6480
7	G05	79643	CHMP6	s35990
7	G06	9129	PRPF3	s17435
7	G07	84928	TMEM209	s39680
7	G08	8379	MAD1L1	s15905
7	G09	6999	TDO2	s13956
7	H01	55340	GIMAP5	s30775
7	H10	8972	MGAM	s17121
7	H11	2010	EMD	s4646
7	H12	55080	TAPBPL	s30124
7	H13	91782	CHMP7	s40781
7	H14	340061	TMEM173	s50645
7	H15	51426	POLK	s28115
7	H16	84236	RHBDD1	s38698
7	H17	55898	UNC45A	s31737
7	H18	83862	TMEM120A	s38242
7	H19	54491	FAM105A	s29068
7	H02	4600	MX2	s9103
7	H20	55627	SMPD4	s31116
7	H21	29095	ORMDL2	s26475
7	H22	84814	PPAPDC3	s39462
7	H03	30	ACAA1	s880
7	H04	25840	METTL7A	s24597
7	H05	23397	NCAPH	s23734
7	H06	64091	POPDC2	s34416
7	H07	10890	RAB10	s21391
7	H08	51669	TMEM66	s28510
7	H09	57338	JPH3	s32963
7	I01	1962	EHHADH	s4550
7	I10	147007	TMEM199	s44949
7	I11	10762	NUP50	s21139
7	I12	26578	OSTF1	s25552
7	I13	81565	NDEL1	s37642
7	I14	6396	SEC13	s12663
7	I15	10735	STAG2	s21090
7	I16	9570	GOSR2	s18384
7	I17	4644	MYO5A	s9206
7	I18	706	TSPO	s224728
7	I19	11161	C14orf1	s22018
7	I02	5573	PRKAR1A	s287
7	I20	1059	CENPB	s2910
7	I21	163183	SYNE4	s46436
7	I22	201562	PTPLB	s573
7	I03	3838	KPNA2	s7921
7	I04	5685	PSMA4	s230030
7	I05	170575	GIMAP1	s46829
7	I06	8417	STX7	s15979
7	I07	255043	TMEM86B	s48602
7	I08	7341	SUMO1	s14608
7	I09	64327	LMBR1	s34636
7	J01	25978	CHMP2B	s24863
7	J10	54947	LPCAT2	s29824
7	J11	94026	POM121L2	s458609
7	J12	51337	THEM6	s27977
7	J13	348801	LNP1	s51364
7	J14	5903	RANBP2	s11774
7	J15	93973	ACTR8	s41202
7	J16	10098	TSPAN5	s19647
7	J17	6515	SLC2A3	s12932
7	J18	23439	ATP1B4	s23839
7	J19	7726	TRIM26	s15229
7	J02	56926	NCLN	s32412
7	J20	26007	DAK	s24920
7	J21	55746	NUP133	s31402
7	J22	27349	MCAT	s26214
7	J03	27314	RAB30	s26137
7	J04	57462	KIAA1161	s33071
7	J05	23224	SYNE2	s23329
7	J06	23063	WAPAL	s22948
7	J07	5879	RAC1	s11712
7	J08	65991	FUNDC2	s35319
7	J09	89	ACTN3	s972
7	K01	4927	NUP88	s9780
7	K10	56895	AGPAT4	s32332
7	K11	23225	NUP210	s23332
7	K12	10734	STAG3	s21087
7	K13	10668	CGRRF1	s20979
7	K14	4085	MAD2L1	s8392
7	K15	54475	NLE1	s29044
7	K16	154807	VKORC1L1	s45891
7	K17	79913	ACTR5	s36629
7	K18	10054	UBA2	s19549
7	K19	701	BUB1B	s260
7	K02	1468	SLC25A10	s3661
7	K20	60343	FAM3A	s34047
7	K21	79001	VKORC1	s35399
7	K22	23633	KPNA6	s24242
7	K03	23592	LEMD3	s24159
7	K04	79188	TMEM43	s35705
7	K05	57085	AGTRAP	s32641
7	K06	3799	KIF5B	s732
7	K07	3895	KTN1	s8034
7	K08	400966	RGPD1	s229371
7	K09	10857	PGRMC1	s21312
7	L01	6890	TAP1	s13779
7	L10	163590	TOR1AIP2	s46466
7	L11	285877		s50051
7	L12	23204	ARL6IP1	s23275
7	L13	3684	ITGAM	s7566
7	L14	161176	SYNE3	s46246
7	L15	114882	OSBPL8	s41691
7	L16	23353	UNC84A	s23630
7	L17	55585	UBE2Q1	s31020
7	L18	6548	SLC9A1	s13022
7	L19	199953	TMEM201	s47158
7	L02	9883	POM121	s19144
7	L20	401265	KLHL31	s53545
7	L21	9126	SMC3	s17426
7	L22	79041	TMEM38A	s35472
7	L03	10948	STARD3	s21541
7	L04	54867	TMEM214	s29627
7	L05	93380	MMGT1	s41130
7	L06	7108	TM7SF2	s14221
7	L07	26502	NARF	s25459
7	L08	6856	SYPL1	s13692
7	L09	8021	NUP214	s15548
7	M01	10867	TSPAN9	s21334
7	M10	9554	SEC22B	s18348
7	M11	4928	NUP98	s9783
7	M12	55676	SLC30A6	s31228
7	M13	81929	SEH1L	s37879
7	M14	27127	SMC1B	s25865
7	M15	4174	MCM5	s8596
7	M16	84975	MFSD5	s39789
7	M17	79152	FA2H	s35632
7	M18	5111	PCNA	s10134
7	M19	6613	SUMO2	s13180
7	M02	27230	SERP1	s25993
7	M20	26993	AKAP8L	s25668
7	M21	387103	C6orf173	s51837
7	M22	26092	TOR1AIP1	s25080
7	M03	23339	VPS39	s23600
7	M04	92840	REEP6	s41035
7	M05	6811	STX5	s13599
7	M06	51225	ABI3	s27710
7	M07	9317	PTER	s17800
7	M08	80301	PLEKHO2	s37166
7	M09	10237	SLC35B1	s19983
7	N01	10970	CKAP4	s21595
7	N10	203547		s47527
7	N11	3687	ITGAX	s7572
7	N12	9972	NUP153	s19375
7	N13	84102	SLC41A2	s38501
7	N14	6844	VAMP2	s13668
7	N15	80152	CENPT	s36976
7	N16	283238	SLC22A24	s49163
7	N17	57132	CHMP1B	s32752
7	N18	9926	LPGAT1	s19258
7	N19	309	ANXA6	s1396
7	N02	25972	UNC50	s24845
7	N20	10162	LPCAT3	s19800
7	N21	6801	STRN	s13587
7	N22	140732	SUN5	s44378
7	N03	221496	LEMD2	s48071
7	N04	2222	FDFT1	s139
7	N05	10569	SLU7	s20741
7	N06	23516	SLC39A14	s23980
7	N07	348995	NUP43	s51376
7	N08	57222	ERGIC1	s195318
7	N09	3229	HOXC13	s6840
7	O01	7514	XPO1	s14938
7	O10	55151	TMEM38B	s30293
7	O11	3839	KPNA3	s7924
7	O12	22845	DOLK	s22485
7	O13	23780	APOL2	s24395
7	O14	1312	COMT	s40
7	O15	11270	NRM	s22251
7	O16	10195	ALG3	s19866
7	O17	79023	NUP37	s35440
7	O18	10376	TUBA1B	s20288
7	O19	2542	SLC37A4	s5450
7	O02	7272	TTK	s121
7	O20	9524	TECR	s18270
7	O21	8760	CDS2	s16692
7	O22	4236	MFAP1	s8707
7	O03	3937	LCP2	s8119
7	O04	51652	VPS24	s28474
7	O05	5885	RAD21	s11726
7	O06	23279	NUP160	s23465
7	O07	10274	STAG1	s20075
7	O08	9631	NUP155	s18513
7	O09	8878	SQSTM1	s16961
7	P01	27243	CHMP2A	s26028
7	P10	160418	TMTC3	s46198
7	P11	53371	NUP54	s28725
7	P13	931	MS4A1	s2607
7	P15	144404	TMEM120B	s44649
7	P17	10051	SMC4	s19539
7	P19	147991	DPY19L3	s45102
7	P02	51097	SCCPDH	s27420
7	P21	11284	PNKP	s22287
7	P03	27348	TOR1B	s26211
7	P04	5905	RANGAP1	s11777
7	P05	29058	TMEM230	s26403
7	P06	54968	TMEM70	s29879
7	P07	90523	MLIP	s230649
7	P08	444	ASPH	s269
7	P09	5337	PLD1	s10638
8	A01	140836	BANF2	s195744
8	A10	23345	SYNE1	s23610
8	A11	29781	NCAPH2	s26586
8	A12	51522	TMEM14C	s28257
8	A13	10592	SMC2	s20795
8	A14	5902	RANBP1	s11772
8	A15	23047	PDS5B	s22913
8	A16	9688	NUP93	s18655
8	A17	23244	PDS5A	s229654
8	A18	375056	MIA3	s51659
8	A19	9918	NCAPD2	s19235
8	A02	23636	NUP62	s24249
8	A20	9499	MYOT	s230573
8	A21	2705	GJB1	s5774
8	A22	6843	VAMP1	s13666
8	A03	7112	TMPO	s14235
8	A04	80342	TRAF3IP3	s37260
8	A05	8815	BANF1	s16809
8	A06	84790	TUBA1C	s195488
8	A07	113130	CDCA5	s41426
8	A08	7586	ZKSCAN1	s15083
8	A09	79677	SMC6	s36081
8	B01	729857	RGPD2	s60233
8	B10	9482	STX8	s18184
8	B11	2590	GALNT2	s5556
8	B12	6810	STX4	s13597
8	B13	4001	LMNB1	s8226
8	B14	84065	TMEM222	s38437
8	B15	10282	BET1	s20094
8	B16	157753	TMEM74	s45994
8	B17	84912	SLC35B4	s39642
8	B18	151393	FAM82A1	s45565
8	B19	4012	LNPEP	s8247
8	B02	10982	MAPRE2	s21623
8	B20	55706	TMEM48	s31304
8	B21	114822	RHPN1	s41662
8	B22	8086	AAAS	s15609
8	B03	29082	CHMP4A	s26443
8	B04	7175	TPR	s14355
8	B05	11160	ERLIN2	s22016
8	B06	27238	GPKOW	s26014
8	B07	10159	ATP6AP2	s19792
8	B08	64598	MOSPD3	s34794
8	B09	8243	SMC1A	s15753
8	C01	92421	CHMP4C	s40955
8	C10	6612	SUMO3	s13178
8	C11	84823	LMNB2	s39478
8	C12	60	ACTB	s230682
8	C13	57337	SENP7	s32961
8	C14	88	ACTN2	s970
8	C15	255330	C3orf46	s48653
8	C16	86	ACTL6A	s964
8	C17	23310	NCAPD3	s23532
8	C18	26984	SEC22A	s25660
8	C19	92822	ZNF276	s41033
8	C02	116173	CMTM5	s195619
8	C20	953	ENTPD1	s2662
8	C21	8794	TNFRSF10C	s16755
8	C22	79415	C17orf62	s35787
8	C03	91181	NUP210L	s40596
8	C04	79053	ALG8	s35488
8	C05	57122	NUP107	s32729
8	C06	23137	SMC5	s23117
8	C07	128866	CHMP4B	s43363
8	C08	143884	CWF19L2	s44582
8	C09	10447	FAM3C	s20441
8	D01	256979	SUN3	s48828
8	D10	3703	STT3A	s7618
8	D11	23165	NUP205	s23177
8	D12	151648	SGOL1	s45601
8	D13	51510	CHMP5	s28239
8	D14	29843	SENP1	s26616
8	D15	201254	STRA13	s47347
8	D16	64431	ACTR6	s34757
8	D17	205564	SENP5	s47564
8	D18	699	BUB1	s2132
8	D19	10269	ZMPSTE24	s20067
8	D02	64151	NCAPG	s34515
8	D20	8480	RAE1	s16107
8	D21	57552	AADACL1	s33294
8	D22	253635	CCDC75	s48431
8	D03	11343	MGLL	s22381
8	D04	100101267	POM121C	s230425
8	D05	79902	NUP85	s36612
8	D06	29774		s195172
8	D07	56262	LRRC8A	s32109
8	D08	991	CDC20	s2749
8	D09	11332	ACOT7	s22348
8	E01	23673	STX12	s24309
8	E10	129401	NUP35	s43402
8	E11	10490	VTI1B	s20558
8	E12	59343	SENP2	s34009
8	E13	9341	VAMP3	s17858
8	E14	23335	WDR7	s23592
8	E15	51009	DERL2	s27228
8	E16	54892	NCAPG2	s29694
8	E17	10384	BTN3A3	s20306
8	E18	254359	ZDHHC24	s48535
8	E19	9748	SLK	s18814
8	E02	642636		s55076
8	E20	55266	TMEM19	s30589
8	E21	90407	TMEM41A	s40369
8	E22	5630	PRPH	s11232
8	E03	23511	NUP188	s23966
8	E04	55848	C9orf46	s31654
8	E05	25777	SUN2	s24467
8	E06	10228	STX6	s19960
8	E07	3912	LAMB1	s8070
8	E08	9818	NUPL1	s18986
8	E09	51026	GOLT1B	s27272
8	F01	84522	JAGN1	s39102
8	F10	7329	UBE2I	s14591
8	F11	3836	KPNA1	s7916
8	F12	25909	AHCTF1	s24729
8	F13	5355	PLP2	s10680
8	F14	26998	FETUB	s25681
8	F15	8834	TMEM11	s16857
8	F16	26168	SENP3	s25210
8	F17	11097	NUPL2	s21879
8	F18	7466	WFS1	s14858
8	F19	22908	SACM1L	s22648
8	F02	81671	TMEM49	s37756
8	F20	84233	TMEM126A	s38696
8	F21	2733	GLE1	s5810
