GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID
4673	1	N02	-0.18	1522	1313	0.440065170751693	1	2	3	67	4673	NAP1L1	s9267
79969	3	P15	-1.18	1523	502	0.441187497307864	1	3	3	100	79969	C6orf134	s36740
84678	5	N15	-1.18	1524	503	0.441902091301076	1	1	3	33	84678	KDM2B	s39306
8359	2	A14	-0.53	1525	974	0.442159605043941	1	2	3	67	8359	HIST1H4A	s228300
8359	3	A14	-0.18	1526	1314	0.442159605043941	1	2	3	67	8359	HIST1H4A	s194916
6872	1	M19	-1.15	1527	517	0.442809328533814	1	3	3	100	6872	TAF1	s13732
6872	2	M19	0.44	1528	2035	0.442809328533814	1	3	3	100	6872	TAF1	s13731
6872	3	M19	0.59	1529	2167	0.442809328533814	1	3	3	100	6872	TAF1	s13730
84312	1	D04	-0.3	1530	1190	0.444254954568968	1	2	3	67	84312	BRMS1L	s38893
84312	3	D04	-0.18	1531	1315	0.444254954568968	1	2	3	67	84312	BRMS1L	s38891
10196	3	G22	-0.17	1532	1326	0.445262560596418	1	3	3	100	10196	PRMT3	s19868
10196	1	G22	0.09	1533	1659	0.445262560596418	1	3	3	100	10196	PRMT3	s19870
10196	2	G22	0.6	1534	2176	0.445262560596418	1	3	3	100	10196	PRMT3	s19869
254065	3	J04	-0.57	1535	938	0.445302962143401	1	2	3	67	254065	BRWD3	s48491
254065	2	J04	-0.18	1536	1316	0.445302962143401	1	2	3	67	254065	BRWD3	s48490
84261	5	O07	-1.16	1537	510	0.445465924539906	1	3	3	100	84261	FBXW9	s38753
10734	8	K12	-0.49	1538	1006	0.445877281112658	1	3	3	100	10734	STAG3	s21088
10734	7	K12	0.23	1539	1816	0.445877281112658	1	3	3	100	10734	STAG3	s21087
10734	6	K12	0.6	1540	2177	0.445877281112658	1	3	3	100	10734	STAG3	s21086
55848	6	E04	-1.16	1541	511	0.446176865662291	1	2	3	67	55848	C9orf46	s31652
5578	2	I19	-0.48	1542	1016	0.448959371697856	1	3	3	100	5578	PRKCA	s11094
5578	1	I19	0.13	1543	1705	0.448959371697856	1	3	3	100	5578	PRKCA	s11092
5578	3	I19	0.61	1544	2182	0.448959371697856	1	3	3	100	5578	PRKCA	s11093
64755	8	G16	-0.18	1545	1317	0.448972664933953	1	3	3	100	64755	C16orf58	s34868
64755	6	G16	-0.17	1546	1327	0.448972664933953	1	3	3	100	64755	C16orf58	s34866
10765	1	I20	-0.43	1547	1058	0.450196173853974	1	3	3	100	10765	KDM5B	s21145
10765	2	I20	0.23	1548	1817	0.450196173853974	1	3	3	100	10765	KDM5B	s21146
10765	3	I20	0.61	1549	2183	0.450196173853974	1	3	3	100	10765	KDM5B	s21144
84456	1	D10	-0.13	1550	1360	0.450815425812508	1	3	3	100	84456	L3MBTL3	s39039
84456	3	D10	0.52	1551	2098	0.450815425812508	1	3	3	100	84456	L3MBTL3	s39038
84456	2	D10	0.61	1552	2184	0.450815425812508	1	3	3	100	84456	L3MBTL3	s39037
55746	6	J21	-0.25	1553	1233	0.451595404867489	1	3	3	100	55746	NUP133	s31401
55746	8	J21	-0.16	1554	1334	0.451595404867489	1	3	3	100	55746	NUP133	s31403
79677	8	A09	-1.15	1555	518	0.451842532018358	1	2	3	67	79677	SMC6	s36081
51105	4	G21	-0.6	1556	904	0.453694461085272	1	2	3	67	51105	PHF20L1	s27445
51105	4	H21	-0.16	1557	1335	0.453694461085272	1	2	3	67	51105	PHF20L1	s27444
51111	2	D09	-0.32	1558	1174	0.453920204810292	1	3	3	100	51111	SUV420H1	s27463
51111	3	D09	-0.1	1559	1399	0.453920204810292	1	3	3	100	51111	SUV420H1	s27461
51111	1	D09	0.61	1560	2185	0.453920204810292	1	3	3	100	51111	SUV420H1	s27462
29947	2	D03	-0.22	1562	1271	0.455166096891967	1	3	3	100	29947	DNMT3L	s26769
29947	1	D03	0.2	1563	1776	0.455166096891967	1	3	3	100	29947	DNMT3L	s26771
29947	3	D03	0.62	1564	2192	0.455166096891967	1	3	3	100	29947	DNMT3L	s26770
154150	5	D01	-0.2	1565	1292	0.455794249489277	1	3	3	100	154150	HDGFL1	s45850
154150	5	C02	-0.15	1566	1340	0.455794249489277	1	3	3	100	154150	HDGFL1	s225760
114822	6	B21	-0.09	1567	1410	0.457039206317456	1	3	3	100	114822	RHPN1	s41660
114822	8	B21	0.61	1568	2186	0.457039206317456	1	3	3	100	114822	RHPN1	s41662
114822	7	B21	0.63	1569	2195	0.457039206317456	1	3	3	100	114822	RHPN1	s41661
1962	6	I01	-1.13	1570	529	0.457469425785783	1	3	3	100	1962	EHHADH	s4549
163183	6	I21	-1.03	1571	586	0.457664716180117	1	3	3	100	163183	SYNE4	s46435
163183	8	I21	0.49	1572	2078	0.457664716180117	1	3	3	100	163183	SYNE4	s46437
163183	7	I21	0.63	1573	2196	0.457664716180117	1	3	3	100	163183	SYNE4	s46436
221496	6	N03	-0.32	1574	1175	0.458290796503208	1	3	3	100	221496	LEMD2	s48070
221496	7	N03	0.29	1575	1891	0.458290796503208	1	3	3	100	221496	LEMD2	s48071
221496	8	N03	0.63	1576	2197	0.458290796503208	1	3	3	100	221496	LEMD2	s48072
116173	7	C02	0.14	1577	1713	0.459544669570722	1	3	3	100	116173	CMTM5	s41956
116173	8	C02	0.47	1578	2062	0.459544669570722	1	3	3	100	116173	CMTM5	s195619
116173	6	C02	0.63	1579	2198	0.459544669570722	1	3	3	100	116173	CMTM5	s41955
699	8	D18	-0.72	1580	809	0.460800827600072	1	3	3	100	699	BUB1	s2132
699	7	D18	0.53	1581	2113	0.460800827600072	1	3	3	100	699	BUB1	s2131
699	6	D18	0.64	1582	2203	0.460800827600072	1	3	3	100	699	BUB1	s2130
55818	2	J07	0.07	1583	1635	0.463951233031969	1	3	3	100	55818	JMJD1A	s224393
55818	3	J07	0.33	1584	1928	0.463951233031969	1	3	3	100	55818	JMJD1A	s224394
55818	1	J07	0.64	1585	2204	0.463951233031969	1	3	3	100	55818	JMJD1A	s224392
54556	1	F19	-1.62	1586	316	0.464725745131151	1	2	3	67	54556	ING3	s224303
54556	3	F19	-0.13	1587	1361	0.464725745131151	1	2	3	67	54556	ING3	s29203
84289	2	D02	-0.06	1588	1449	0.465215404808332	1	3	3	100	84289	ING5	s38829
84289	1	D02	0.18	1589	1754	0.465215404808332	1	3	3	100	84289	ING5	s38830
84289	3	D02	0.64	1590	2205	0.465215404808332	1	3	3	100	84289	ING5	s38828
83852	2	B10	-0.99	1592	617	0.465848350937323	1	3	3	100	83852	SETDB2	s38215
83852	1	B10	0.37	1593	1971	0.465848350937323	1	3	3	100	83852	SETDB2	s38217
83852	3	B10	0.64	1594	2206	0.465848350937323	1	3	3	100	83852	SETDB2	s38216
8086	6	B22	-1.11	1596	543	0.467223593751699	1	3	3	100	8086	AAAS	s15607
23013	5	H01	0.07	1597	1636	0.467750633407645	1	3	3	100	23013	SPEN	s22831
23013	5	G02	0.52	1598	2099	0.467750633407645	1	3	3	100	23013	SPEN	s22830
23013	4	G02	0.65	1599	2210	0.467750633407645	1	3	3	100	23013	SPEN	s22829
1468	7	K02	-0.4	1600	1094	0.467880573321449	1	2	3	67	1468	SLC25A10	s3661
1468	8	K02	-0.13	1601	1362	0.467880573321449	1	2	3	67	1468	SLC25A10	s3662
283238	8	N16	-1.1	1602	548	0.470678683295869	1	2	3	67	283238	SLC22A24	s49164
138151	2	F22	-0.38	1603	1109	0.470932600069909	1	3	3	100	138151	NACC2	s44090
138151	3	F22	0.56	1604	2139	0.470932600069909	1	3	3	100	138151	NACC2	s44089
138151	1	F22	0.66	1605	2216	0.470932600069909	1	3	3	100	138151	NACC2	s44088
63976	3	L21	-0.54	1606	962	0.471570720124204	1	3	3	100	63976	PRDM16	s34347
63976	2	L21	0.48	1607	2069	0.471570720124204	1	3	3	100	63976	PRDM16	s34348
63976	1	L21	0.66	1608	2217	0.471570720124204	1	3	3	100	63976	PRDM16	s197574
3015	1	L14	-0.58	1609	931	0.472209416359135	1	3	3	100	3015	H2AFZ	s6416
3015	3	L14	0.27	1610	1868	0.472209416359135	1	3	3	100	3015	H2AFZ	s6415
3015	2	L14	0.66	1611	2218	0.472209416359135	1	3	3	100	3015	H2AFZ	s6414
79139	7	F09	-1.51	1613	365	0.472614921682325	1	2	3	67	79139	DERL1	s35606
79139	8	F09	-0.12	1614	1369	0.472614921682325	1	2	3	67	79139	DERL1	s35607
51588	1	F03	-1.39	1615	409	0.474719802108701	1	3	3	100	51588	PIAS4	s28370
51588	3	F03	-0.11	1616	1382	0.474719802108701	1	3	3	100	51588	PIAS4	s28368
9252	3	E08	-1.09	1617	553	0.476175702411829	1	2	3	67	9252	RPS6KA5	s17693
7404	1	O11	0.07	1618	1637	0.476696444902242	1	3	3	100	7404	UTY	s14738
7404	3	O11	0.26	1619	1857	0.476696444902242	1	3	3	100	7404	UTY	s14739
7404	2	O11	0.67	1620	2227	0.476696444902242	1	3	3	100	7404	UTY	s14740
5562	3	I15	0.02	1621	1578	0.47798365350367	1	3	3	100	5562	PRKAA1	s102
5562	1	I15	0.24	1622	1834	0.47798365350367	1	3	3	100	5562	PRKAA1	s100
5562	2	I15	0.67	1623	2228	0.47798365350367	1	3	3	100	5562	PRKAA1	s101
6810	6	B12	-0.63	1624	889	0.478930727803173	1	2	3	67	6810	STX4	s13595
6810	8	B12	-0.11	1625	1383	0.478930727803173	1	2	3	67	6810	STX4	s13597
57122	6	C05	-0.75	1626	790	0.479457192578531	1	3	3	100	57122	NUP107	s32727
57122	8	C05	-0.11	1627	1384	0.479457192578531	1	3	3	100	57122	NUP107	s32729
7514	8	O01	-0.75	1628	791	0.481563249287036	1	3	3	100	7514	XPO1	s14939
7514	7	O01	-0.1	1629	1400	0.481563249287036	1	3	3	100	7514	XPO1	s14938
10098	8	J16	0.1	1630	1672	0.481859178365748	1	3	3	100	10098	TSPAN5	s19648
10098	7	J16	0.43	1631	2023	0.481859178365748	1	3	3	100	10098	TSPAN5	s19647
10098	6	J16	0.68	1632	2232	0.481859178365748	1	3	3	100	10098	TSPAN5	s19646
8417	8	I06	-0.18	1633	1318	0.483155659939287	1	3	3	100	8417	STX7	s15980
8417	7	I06	0.43	1634	2024	0.483155659939287	1	3	3	100	8417	STX7	s15979
8417	6	I06	0.68	1635	2233	0.483155659939287	1	3	3	100	8417	STX7	s15978
7334	4	I06	-0.6	1636	905	0.484196225787194	1	2	3	67	7334	UBE2N	s14597
7334	5	I06	-0.1	1637	1401	0.484196225787194	1	2	3	67	7334	UBE2N	s14595
10891	4	C15	-1.06	1638	575	0.488404565429047	1	1	3	33	10891	PPARGC1A	s21394
23244	7	A17	-0.33	1639	1161	0.489463283827089	1	2	3	67	23244	PDS5A	s229653
23244	6	A17	-0.1	1640	1402	0.489463283827089	1	2	3	67	23244	PDS5A	s229652
7158	1	O07	0.22	1641	1801	0.490983414490629	1	3	3	100	7158	TP53BP1	s14314
7158	3	O07	0.59	1642	2168	0.490983414490629	1	3	3	100	7158	TP53BP1	s14315
7158	2	O07	0.7	1643	2249	0.490983414490629	1	3	3	100	7158	TP53BP1	s14313
26013	2	B05	-0.82	1644	737	0.493150874218286	1	3	3	100	26013	L3MBTL	s24934
26013	1	B05	-0.09	1645	1411	0.493150874218286	1	3	3	100	26013	L3MBTL	s24935
122402	4	A12	-0.43	1646	1059	0.494269772291665	1	3	3	100	122402	TDRD9	s42531
122402	5	A12	0.1	1647	1673	0.494269772291665	1	3	3	100	122402	TDRD9	s42532
122402	5	B11	0.7	1648	2250	0.494269772291665	1	3	3	100	122402	TDRD9	s42533
6419	1	K19	-0.27	1649	1218	0.494928798654721	1	3	3	100	6419	SETMAR	s12709
6419	2	K19	0.01	1650	1568	0.494928798654721	1	3	3	100	6419	SETMAR	s12707
6419	3	K19	0.7	1651	2251	0.494928798654721	1	3	3	100	6419	SETMAR	s12708
54496	2	F17	-0.28	1652	1207	0.496909392029752	1	3	3	100	54496	PRMT7	s29078
54496	3	F17	0.56	1653	2140	0.496909392029752	1	3	3	100	54496	PRMT7	s29076
54496	1	F17	0.71	1654	2255	0.496909392029752	1	3	3	100	54496	PRMT7	s29077
7324	5	J03	-1.98	1655	224	0.497365658450952	1	3	3	100	7324	UBE2E1	s561
7324	5	I04	-0.08	1656	1420	0.497365658450952	1	3	3	100	7324	UBE2E1	s562
54934	3	H05	-0.33	1657	1162	0.498232718784752	1	3	3	100	54934	C12orf41	s29792
54934	2	H05	-0.06	1658	1450	0.498232718784752	1	3	3	100	54934	C12orf41	s29793
54934	1	H05	0.71	1659	2256	0.498232718784752	1	3	3	100	54934	C12orf41	s29791
1488	4	E06	-0.24	1660	1243	0.498419390910422	1	3	3	100	1488	CTBP2	s3702
1488	5	F05	-0.08	1661	1421	0.498419390910422	1	3	3	100	1488	CTBP2	s3701
196483	2	H14	-1.03	1662	587	0.498448690059772	1	2	3	67	196483	FAM86A	s47029
51009	6	E15	-1.01	1663	601	0.49894625974025	1	2	3	67	51009	DERL2	s27226
51009	7	E15	-0.08	1664	1422	0.49894625974025	1	2	3	67	51009	DERL2	s27227
9482	7	B10	-0.42	1665	1069	0.5	1	2	3	67	9482	STX8	s18183
9482	6	B10	-0.08	1666	1423	0.5	1	2	3	67	9482	STX8	s18182
23408	1	O04	-0.2	1667	1293	0.501551309940228	1	3	3	100	23408	SIRT5	s23761
23408	3	O04	0.42	1668	2013	0.501551309940228	1	3	3	100	23408	SIRT5	s23762
23408	2	O04	0.72	1669	2263	0.501551309940228	1	3	3	100	23408	SIRT5	s23760
221400	5	C10	-0.29	1670	1198	0.502882861569802	1	3	3	100	221400	TDRD6	s48034
221400	4	C10	0	1671	1536	0.502882861569802	1	3	3	100	221400	TDRD6	s48035
221400	5	D09	0.73	1672	2265	0.502882861569802	1	3	3	100	221400	TDRD6	s48033
51026	6	E09	-0.58	1673	932	0.504216767843709	1	3	3	100	51026	GOLT1B	s27270
51026	8	E09	0	1674	1537	0.504216767843709	1	3	3	100	51026	GOLT1B	s27272
51026	7	E09	0.73	1675	2266	0.504216767843709	1	3	3	100	51026	GOLT1B	s27271
1312	7	O14	-1.73	1676	276	0.505795459884628	1	2	3	67	1312	COMT	s40
1312	8	O14	-0.07	1677	1435	0.505795459884628	1	2	3	67	1312	COMT	s41
254359	7	E18	-0.59	1678	922	0.508232635332164	1	3	3	100	254359	ZDHHC24	s48534
254359	8	E18	0.21	1679	1790	0.508232635332164	1	3	3	100	254359	ZDHHC24	s48535
254359	6	E18	0.75	1680	2272	0.508232635332164	1	3	3	100	254359	ZDHHC24	s48533
953	8	C20	0.23	1681	1818	0.509575980984142	1	3	3	100	953	ENTPD1	s2662
953	7	C20	0.33	1682	1929	0.509575980984142	1	3	3	100	953	ENTPD1	s2661
953	6	C20	0.76	1683	2280	0.509575980984142	1	3	3	100	953	ENTPD1	s2660
84619	4	O13	-1	1684	611	0.509672104086795	1	2	3	67	84619	ZGPAT	s39187
9757	1	G04	-0.63	1685	890	0.510921691680824	1	3	3	100	9757	KMT2B	s18832
9757	2	G04	0.27	1686	1869	0.510921691680824	1	3	3	100	9757	KMT2B	s18831
9757	3	G04	0.76	1687	2281	0.510921691680824	1	3	3	100	9757	KMT2B	s18833
27127	7	M14	-0.36	1688	1127	0.511063477358884	1	2	3	67	27127	SMC1B	s25865
27127	6	M14	-0.06	1689	1451	0.511063477358884	1	2	3	67	27127	SMC1B	s25864
23673	7	E01	-1	1690	612	0.511635158533668	1	2	3	67	23673	STX12	s24308
23353	7	L16	-0.31	1691	1184	0.512944696734831	1	3	3	100	23353	UNC84A	s23630
23353	6	L16	0.38	1692	1976	0.512944696734831	1	3	3	100	23353	UNC84A	s23629
23353	8	L16	0.76	1693	2282	0.512944696734831	1	3	3	100	23353	UNC84A	s23631
84787	2	D16	-1.32	1694	440	0.513170407698678	1	2	3	67	84787	SUV420H2	s39429
84787	3	D16	-0.06	1695	1452	0.513170407698678	1	2	3	67	84787	SUV420H2	s195487
10902	2	K04	-0.09	1696	1412	0.514973034839842	1	3	3	100	10902	BRD8	s21425
10902	1	K04	0.05	1697	1622	0.514973034839842	1	3	3	100	10902	BRD8	s21423
10902	3	K04	0.76	1698	2283	0.514973034839842	1	3	3	100	10902	BRD8	s21424
84332	1	D06	-0.99	1699	618	0.51749287114788	1	3	3	100	84332	DYDC2	s38937
150572	3	H08	-0.95	1700	649	0.517910189734162	1	2	3	67	150572	SMYD1	s223362
150572	2	H08	-0.05	1701	1466	0.517910189734162	1	2	3	67	150572	SMYD1	s45455
57136	6	G02	-0.99	1702	619	0.51878819177984	1	2	3	67	57136	APMAP	s32757
54790	2	F21	-0.05	1704	1467	0.520408062535576	1	3	3	100	54790	TET2	s29442
54790	3	F21	0.14	1705	1714	0.520408062535576	1	3	3	100	54790	TET2	s29443
54790	1	F21	0.77	1706	2290	0.520408062535576	1	3	3	100	54790	TET2	s29441
23210	1	M22	-3.99	1707	45	0.521595716171438	1	3	3	100	23210	JMJD6	s23289
23210	2	M22	-0.05	1708	1468	0.521595716171438	1	3	3	100	23210	JMJD6	s23291
84661	1	D12	-0.82	1709	738	0.522456015223083	1	3	3	100	84661	DPY30	s39269
84661	3	D12	0.43	1710	2025	0.522456015223083	1	3	3	100	84661	DPY30	s39270
84661	2	D12	0.77	1711	2291	0.522456015223083	1	3	3	100	84661	DPY30	s39271
22908	8	F19	-0.35	1712	1139	0.523139858174946	1	3	3	100	22908	SACM1L	s22648
22908	7	F19	0.56	1713	2141	0.523139858174946	1	3	3	100	22908	SACM1L	s22647
22908	6	F19	0.77	1714	2292	0.523139858174946	1	3	3	100	22908	SACM1L	s22646
221656	1	H22	-0.21	1715	1282	0.523701273662064	1	3	3	100	221656	KDM1B	s48085
221656	3	H22	-0.05	1716	1469	0.523701273662064	1	3	3	100	221656	KDM1B	s48086
55636	4	K05	-2.24	1717	176	0.523824297588171	1	3	3	100	55636	CHD7	s31141
55636	4	L05	0	1718	1538	0.523824297588171	1	3	3	100	55636	CHD7	s31140
55636	5	K05	0.78	1719	2299	0.523824297588171	1	3	3	100	55636	CHD7	s31142
55252	3	H19	-1.21	1720	489	0.52580645673928	1	2	3	67	55252	ASXL2	s30558
55252	2	H19	-0.04	1721	1479	0.52580645673928	1	2	3	67	55252	ASXL2	s30559
84939	4	O21	-0.98	1722	627	0.525871035252162	1	2	3	67	84939	MUM1	s39710
8794	8	C21	-0.42	1723	1070	0.526332690106349	1	2	3	67	8794	TNFRSF10C	s16755
8794	7	C21	-0.04	1724	1480	0.526332690106349	1	2	3	67	8794	TNFRSF10C	s16754
9960	4	K02	-0.34	1725	1152	0.526858897472487	1	2	3	67	9960	USP3	s19342
9960	5	L01	-0.04	1726	1481	0.526858897472487	1	2	3	67	9960	USP3	s19341
931	6	P13	-0.97	1727	636	0.527151310965288	1	2	3	67	931	MS4A1	s2606
27243	8	P01	0.09	1728	1660	0.52794347431665	1	3	3	100	27243	CHMP2A	s26029
27243	6	P01	0.28	1729	1883	0.52794347431665	1	3	3	100	27243	CHMP2A	s26027
27243	7	P01	0.79	1730	2301	0.52794347431665	1	3	3	100	27243	CHMP2A	s26028
10948	6	L03	-1.3	1731	451	0.532645313713216	1	2	3	67	10948	STARD3	s21540
10948	7	L03	-0.03	1732	1490	0.532645313713216	1	2	3	67	10948	STARD3	s21541
56164	5	K17	-0.26	1733	1227	0.533469223421576	1	3	3	100	56164	STK31	s32037
56164	4	L17	0.8	1734	2305	0.533469223421576	1	3	3	100	56164	STK31	s32036
56164	4	K17	0.81	1735	2311	0.533469223421576	1	3	3	100	56164	STK31	s32038
57222	6	N08	-0.71	1736	820	0.534222779290209	1	2	3	67	57222	ERGIC1	s32914
57222	7	N08	-0.03	1737	1491	0.534222779290209	1	2	3	67	57222	ERGIC1	s195318
11168	4	F05	-0.5	1738	997	0.534748534240144	1	2	3	67	11168	PSIP1	s22035
11168	4	E05	-0.03	1739	1492	0.534748534240144	1	2	3	67	11168	PSIP1	s22037
83860	3	B12	-0.43	1740	1060	0.535551278150449	1	3	3	100	83860	TAF3	s38237
83860	2	B12	0.23	1741	1819	0.535551278150449	1	3	3	100	83860	TAF3	s38236
83860	1	B12	0.81	1742	2312	0.535551278150449	1	3	3	100	83860	TAF3	s38235
7272	6	O02	-0.95	1743	650	0.536048766968031	1	2	3	67	7272	TTK	s120
8841	1	C10	0.38	1744	1977	0.537638743153092	1	3	3	100	8841	HDAC3	s16878
8841	2	C10	0.69	1745	2243	0.537638743153092	1	3	3	100	8841	HDAC3	s16877
8841	3	C10	0.82	1746	2318	0.537638743153092	1	3	3	100	8841	HDAC3	s16876
158880	5	P03	-1.66	1747	297	0.538427828774225	1	2	3	67	158880	USP51	s46135
158880	4	O04	-0.03	1748	1493	0.538427828774225	1	2	3	67	158880	USP51	s46136
9341	7	E13	-1.24	1749	479	0.54000411026881	1	3	3	100	9341	VAMP3	s17857
9341	8	E13	-0.02	1750	1505	0.54000411026881	1	3	3	100	9341	VAMP3	s17858
9913	2	G14	-0.95	1751	651	0.541082552453259	1	2	3	67	9913	SUPT7L	s19222
2332	1	E17	-0.94	1752	661	0.541709203496792	1	2	3	67	2332	FMR1	s5316
83590	8	G10	0.7	1753	2252	0.54182993206069	1	3	3	100	83590	TMUB1	s195441
83590	7	G10	0.77	1754	2293	0.54182993206069	1	3	3	100	83590	TMUB1	s38014
83590	6	G10	0.83	1755	2323	0.54182993206069	1	3	3	100	83590	TMUB1	s38013
84444	3	D08	-0.58	1756	933	0.542630448731227	1	2	3	67	84444	DOT1L	s39011
84444	1	D08	-0.02	1757	1506	0.542630448731227	1	2	3	67	84444	DOT1L	s39012
29072	2	B21	0.22	1758	1802	0.543933670006149	1	3	3	100	29072	SETD2	s26425
29072	1	B21	0.56	1759	2142	0.543933670006149	1	3	3	100	29072	SETD2	s26424
29072	3	B21	0.83	1760	2324	0.543933670006149	1	3	3	100	29072	SETD2	s26423
1912	3	J20	-0.06	1761	1453	0.544636124164572	1	3	3	100	1912	PHC2	s4476
1912	2	J20	0.52	1762	2100	0.544636124164572	1	3	3	100	1912	PHC2	s4474
1912	1	J20	0.83	1763	2325	0.544636124164572	1	3	3	100	1912	PHC2	s4475
23063	7	J06	0	1764	1539	0.546042846306382	1	3	3	100	23063	WAPAL	s22948
23063	8	J06	0.6	1765	2178	0.546042846306382	1	3	3	100	23063	WAPAL	s22949
23063	6	J06	0.84	1766	2329	0.546042846306382	1	3	3	100	23063	WAPAL	s22947
6299	2	K15	-0.64	1767	883	0.548157467981642	1	3	3	100	6299	SALL1	s12466
6299	3	K15	0.53	1768	2114	0.548157467981642	1	3	3	100	6299	SALL1	s12465
6299	1	K15	0.85	1769	2333	0.548157467981642	1	3	3	100	6299	SALL1	s12464
55352	2	H21	-0.06	1770	1454	0.548863553170111	1	3	3	100	55352	C17orf79	s30808
55352	1	H21	0.3	1771	1900	0.548863553170111	1	3	3	100	55352	C17orf79	s30807
55352	3	H21	0.85	1772	2334	0.548863553170111	1	3	3	100	55352	C17orf79	s30809
196541	2	H16	-0.11	1773	1385	0.549978386777922	1	2	3	67	196541	METTL21C	s47046
196541	1	H16	-0.01	1774	1521	0.549978386777922	1	2	3	67	196541	METTL21C	s47045
8932	3	C16	-1.94	1775	233	0.550502885882878	1	2	3	67	8932	MBD2	s17079
8932	1	C16	-0.01	1776	1522	0.550502885882878	1	2	3	67	8932	MBD2	s17081
8243	7	B09	0.12	1777	1695	0.55169395734115	1	3	3	100	8243	SMC1A	s15752
8243	8	B09	0.62	1778	2193	0.55169395734115	1	3	3	100	8243	SMC1A	s15753
8243	6	B09	0.85	1779	2335	0.55169395734115	1	3	3	100	8243	SMC1A	s15751
8085	1	A04	-1.6	1780	326	0.552600377884638	1	2	3	67	8085	MLL2	s15604
8085	2	A04	0	1781	1540	0.552600377884638	1	2	3	67	8085	MLL2	s15605
9611	1	E14	-0.92	1782	672	0.55289158103409	1	2	3	67	9611	NCOR1	s201
8554	3	C02	0.07	1783	1638	0.553112801117096	1	3	3	100	8554	PIAS1	s16286
8554	1	C02	0.45	1784	2048	0.553112801117096	1	3	3	100	8554	PIAS1	s16285
8554	2	C02	0.85	1785	2336	0.553112801117096	1	3	3	100	8554	PIAS1	s16284
80301	8	M08	-0.89	1786	694	0.555221068944793	1	2	3	67	80301	PLEKHO2	s37167
80301	7	M08	0	1787	1541	0.555221068944793	1	2	3	67	80301	PLEKHO2	s37166
8314	5	J11	-0.66	1788	870	0.555957782450217	1	3	3	100	8314	BAP1	s15821
8314	5	I12	0.31	1789	1909	0.555957782450217	1	3	3	100	8314	BAP1	s15820
8314	4	I12	0.86	1790	2342	0.555957782450217	1	3	3	100	8314	BAP1	s15822
84333	4	P11	-0.91	1791	677	0.555965184915336	1	2	3	67	84333	PCGF5	s224942
253635	6	D22	-0.59	1792	923	0.556670548837973	1	3	3	100	253635	CCDC75	s48429
253635	8	D22	0.68	1793	2234	0.556670548837973	1	3	3	100	253635	CCDC75	s48431
253635	7	D22	0.86	1794	2343	0.556670548837973	1	3	3	100	253635	CCDC75	s48430
84233	8	F20	-0.67	1795	858	0.556792832517568	1	3	3	100	84233	TMEM126A	s38696
84233	6	F20	0	1796	1542	0.556792832517568	1	3	3	100	84233	TMEM126A	s38694
55806	5	K11	-0.28	1797	1208	0.557316642077829	1	2	3	67	55806	HR	s31557
55806	4	L11	0	1798	1543	0.557316642077829	1	2	3	67	55806	HR	s31556
170394	5	C08	-0.23	1799	1261	0.557383924167539	1	3	3	100	170394	PWWP2B	s230127
170394	5	D07	0.56	1800	2143	0.557383924167539	1	3	3	100	170394	PWWP2B	s230126
170394	4	C08	0.86	1801	2344	0.557383924167539	1	3	3	100	170394	PWWP2B	s230125
8450	5	I14	0.19	1802	1766	0.558812502692136	1	3	3	100	8450	CUL4B	s16042
8450	5	J13	0.31	1803	1910	0.558812502692136	1	3	3	100	8450	CUL4B	s16044
8450	4	I14	0.87	1804	2347	0.558812502692136	1	3	3	100	8450	CUL4B	s16043
79903	1	P09	-0.09	1805	1413	0.560243520104082	1	3	3	100	79903	NAA60	s36614
79903	3	P09	0.23	1806	1821	0.560243520104082	1	3	3	100	79903	NAA60	s36613
79903	2	P09	0.87	1807	2348	0.560243520104082	1	3	3	100	79903	NAA60	s36615
23081	1	M16	-0.79	1808	758	0.563074691822611	1	2	3	67	23081	JMJD2C	s225929
23081	2	M16	0	1809	1544	0.563074691822611	1	2	3	67	23081	JMJD2C	s225930
1911	4	E08	0.32	1810	1917	0.56527131731484	1	3	3	100	1911	PHC1	s4471
1911	5	F07	0.42	1811	2014	0.56527131731484	1	3	3	100	1911	PHC1	s4473
1911	5	E08	0.88	1812	2355	0.56527131731484	1	3	3	100	1911	PHC1	s4472
221037	1	H20	-0.89	1813	695	0.56631002617624	1	2	3	67	221037	JMJD1C	s47942
9212	3	E06	-0.11	1814	1386	0.570329105559729	1	3	3	100	9212	AURKB	s17613
9212	1	E06	0.02	1815	1579	0.570329105559729	1	3	3	100	9212	AURKB	s17612
9212	2	E06	0.89	1816	2363	0.570329105559729	1	3	3	100	9212	AURKB	s17611
84844	4	P19	0.2	1817	1778	0.571779708953147	1	3	3	100	84844	PHF5A	s39505
84844	5	O19	0.71	1818	2258	0.571779708953147	1	3	3	100	84844	PHF5A	s39507
84844	4	O19	0.89	1819	2364	0.571779708953147	1	3	3	100	84844	PHF5A	s39506
63978	1	N03	-0.33	1820	1163	0.571958396712857	1	2	3	67	63978	PRDM14	s34354
63978	2	N03	0.01	1821	1569	0.571958396712857	1	2	3	67	63978	PRDM14	s34352
2186	2	E13	-0.87	1822	707	0.574111457124802	1	2	3	67	2186	BPTF	s5009
